Country,Year,GDP growth (annual %),Labor force,Gross capital formation (% of GDP),Industry (% of GDP),Industry (% of employment),Manufacturing (% of GDP),Manufacturing (% of employment),Services (% of GDP),Services (% of employment),Agriculture (% of GDP),Agriculture (% of employment),Trade (% of GDP),Broad money (% of GDP),Political stability
Burundi,2008,4.861716367126405,3624218.0,13.408958689033085,15.415205278109024,2.777041,9.622533996742257,1.68355901025658,38.321440774323584,7.903591626214614,38.004823301706466,89.31936767452258,47.19999958140146,25.258884884877553,-1.63649833202362
Burundi,2009,3.812745366334184,3823894.0,18.974873021283507,16.919528963832683,2.883348,9.490401362714001,1.7001025846057165,37.839452176559625,8.210623022707644,36.72136413767865,88.90605573488884,35.80000355919141,25.790462188382524,-1.27144265174866
Burundi,2010,5.124159994398056,3999715.0,17.160382431837544,15.386156277750878,2.98831,9.245838978635748,1.705779847145294,36.9511248689049,8.651729817441332,38.430545287633535,88.35996017788837,39.50000539773943,28.242728565396813,-1.6259593963623
Burundi,2011,4.032599988444147,4113261.0,16.345747559703128,14.80968131613238,3.10609,9.318993014448488,1.7197225139777024,37.99415080648079,9.1050440795792,36.70457600440356,87.78889042899544,43.0000028373483,26.805903623317434,-1.80720043182373
Burundi,2012,4.446706331114953,4228184.0,16.338144687030766,15.750813017067266,3.234386,8.830567739340163,1.7379340178684082,38.84958902009532,9.562181940530765,35.42003257416088,87.20343188795894,43.70537319162008,26.063271237229852,-1.7047381401062
Burundi,2013,4.924189898346839,4347855.0,14.632638517119211,15.584800513892432,3.363348,9.545819960335436,1.7532974957633336,36.02377565626073,9.910761272616975,38.36740004055113,86.72589119549235,46.60407908676551,25.88213261163167,-1.35027754306793
Burundi,2014,4.240650214026573,4460707.0,14.203057157241853,15.498211588581023,3.49668,10.124209833741896,1.7710928081966366,39.12782296961122,10.318267402376716,34.95819234365408,86.18505247138313,42.99502580526304,26.45375542503117,-0.784407138824463
Burundi,2015,-3.9000000804854977,4525904.0,12.16345825054958,11.766428689422685,3.476981,8.676553788363533,1.7584163869184353,49.37163595999162,10.177774777649773,30.684697299422158,86.3452438165904,22.838283415772082,22.675540839051166,-1.93951082229614
Burundi,2016,-0.6000009091163889,4553883.0,9.237409969694315,12.207363090938903,3.478246,9.361716450201865,1.754665869162073,47.6730845453259,10.19989239028415,31.54433612866061,86.32186163918347,23.043725257044933,24.240909060278724,-1.97072076797485
Burundi,2017,0.5000012624292793,4644148.0,8.806015604546744,10.993130805306334,3.472016,,1.7460077463816015,49.33370561677631,10.218116981778268,28.54664700601706,86.30986746445653,22.24029310119765,27.338091341802873,-2.00786924362183
Burundi,2018,1.609935421277143,4803010.0,11.103458593014848,11.107217029874494,3.46357,,1.7480336855903593,49.114983234785946,10.35943173602956,29.011900485457065,86.17697744667399,26.59970246477735,33.19741212691512,-1.57177233695984
Burundi,2019,1.812565324015523,4990348.0,14.128700000528829,10.935980000869936,3.452964,,1.742542530077714,47.82754000065994,10.485537064783825,28.844389999617647,86.06149931309851,29.026209999788904,39.621987387909556,-1.61515891551971
Burundi,2020,0.327156892638385,5110212.0,11.445986919033263,10.742950000078318,3.492677,,1.7747515448676465,45.47970999988112,10.412525583024044,28.624949999794723,86.09477745463072,26.773329999594953,46.25350211145868,-1.53703701496124
Burundi,2021,3.0999999987062665,5332664.0,13.112619999927052,10.599389999527041,3.619404,,1.8142256595373736,44.80546000040959,10.5302928571266,28.660219999786058,85.85030305375307,28.81865999954391,49.75122555846251,-1.36397981643677
"Congo, Dem. Rep.",1991,-8.421051499133767,14886289.0,0.0,,9.433605,0.0,3.464380358534685,,22.26570364596865,,68.30069108859445,,14.36422533333332,
"Congo, Dem. Rep.",1992,-10.500008564647729,15310506.0,,,9.19774,,3.4560762396922615,,21.48859200928341,,69.31366263620907,,15.802469585687401,
"Congo, Dem. Rep.",1993,-13.469050538127945,15793369.0,,,8.884013,,3.4692873646634723,,20.680506850798402,,70.43549073692013,,30.683506686478456,
"Congo, Dem. Rep.",1994,-3.8999968031238694,16701282.0,7.544642407517449,15.871992725420597,8.688834,,3.446363926070903,26.784005709163583,20.038741318833104,56.54402803935985,71.27241030615616,42.51672246817731,8.401060108802156,
